Дата и время;Tвх,        ⁰С;Pвх, кг/см2;Tвых,       ⁰С;Pвых, кг/см2;Q, м3/час
26.06.2017 20:00;12;32,9;11;5,8;500
26.06.2017 18:00;12;32,8;10;5,9;500
26.06.2017 16:00;12;32,2;12;5,9;600
26.06.2017 14:00;12;32,4;12;5,9;600
26.06.2017 12:00;12;32,4;12;5,9;600
26.06.2017 10:00;12;33,3;10;5,8;700
26.06.2017 8:00;12;0;12;0;600
26.06.2017 6:00;12;33,3;11;5,9;400
26.06.2017 4:00;12;33;9;5,9;500
26.06.2017 2:00;11;32,7;9;5,9;500
26.06.2017;12;32,6;9;5,9;600
25.06.2017 22:00;12;32,9;9;5,9;600
25.06.2017 20:00;12;33;9;5,9;600
25.06.2017 18:00;12;33,2;9;5,9;600
25.06.2017 16:00;14;33,4;12;5,8;600
25.06.2017 14:00;14;33;13;5,9;500
25.06.2017 12:00;14;32,7;13;5,8;500
25.06.2017 10:00;14;32,7;13;5,9;500
25.06.2017 8:00;14;32,9;13;5,9;500
25.06.2017 6:00;14;33;12;5,8;400
25.06.2017 4:00;14;33,2;12;5,8;400
25.06.2017 2:00;14;33,3;12;5,8;400
25.06.2017;14;33,4;10;5,8;400
24.06.2017 22:00;14;33;10;5,8;400
24.06.2017 20:00;14;32,6;10;5,8;600
24.06.2017 18:00;14;32,8;13;5,8;200
24.06.2017 16:00;14;32,9;13;5,9;400
24.06.2017 14:00;13;33,1;12;5,9;400
24.06.2017 12:00;13;33,2;11;5,9;500
24.06.2017 10:00;13;33,3;11;5,9;500
24.06.2017 8:00;12;33,1;11;5,9;500
24.06.2017 6:00;11;32,8;11;5,9;400
24.06.2017 4:00;11;32,7;11;5,9;400
24.06.2017 2:00;12;32,8;11;5,9;400
24.06.2017;8;33;10;5,9;400
23.06.2017 22:00;8;33,2;10;5,9;400
23.06.2017 20:00;8;33,3;10;5,9;400
23.06.2017 18:00;13;32,9;11;5,9;400
23.06.2017 16:00;12;32,7;10;5,9;400
23.06.2017 14:00;12;32,6;9;5,9;400
23.06.2017 12:00;12;32,6;10;5,9;400
23.06.2017 10:00;12;33,2;10;5,9;400
23.06.2017 8:00;12;33,2;10;5,9;500
23.06.2017 6:00;12;33,2;13;5,9;400
23.06.2017 4:00;12;33,2;13;5,9;400
23.06.2017 2:00;12;33,2;13;5,9;400
23.06.2017;12;33,1;12;5,9;400
22.06.2017 22:00;12;33,1;14;5,8;600
22.06.2017 20:00;12;33,2;17;5,8;400
22.06.2017 18:00;12;33,3;14;5,8;500
22.06.2017 16:00;12;32,8;13;5,9;400
22.06.2017 14:00;13;32,5;14;5,9;400
22.06.2017 12:00;12;32,7;13;5,9;400
22.06.2017 10:00;8;33,2;11;5,9;500
22.06.2017 8:00;7;32,9;11;5,9;500
22.06.2017 6:00;7;32,8;11;5,9;500
22.06.2017 4:00;7;32,8;12;5,9;400
22.06.2017 2:00;7;32,9;11;5,9;400
22.06.2017;7;32,9;10;5,9;400
21.06.2017 22:00;7;32,9;10;5,8;600
21.06.2017 20:00;7;33;14;5,8;400
21.06.2017 18:00;7;33,2;14;5,9;400
21.06.2017 16:00;7;33,3;16;5,8;500
21.06.2017 14:00;7;33,1;16;5,8;400
21.06.2017 12:00;7;32,6;16;5,9;400
21.06.2017 10:00;7;32,8;15;5,9;400
21.06.2017 8:00;7;33;12;5,9;500
21.06.2017 6:00;7;33;12;5,8;500
21.06.2017 4:00;7;33;11;5,9;400
21.06.2017 2:00;7;32,9;11;5,9;500
21.06.2017;7;32,8;10;5,8;500
20.06.2017 22:00;7;32,9;9;5,8;500
20.06.2017 20:00;7;33,4;9;5,8;400
20.06.2017 18:00;7;33,4;9;5,8;400
20.06.2017 16:00;7;33,1;10;5,8;500
20.06.2017 14:00;7;32,8;15;5,7;500
20.06.2017 12:00;7;32,4;16;5,8;300
20.06.2017 10:00;7;32,8;13;5,9;400
20.06.2017 8:00;7;33,2;11;5,9;500
20.06.2017 6:00;7;33,2;10;5,9;500
20.06.2017 4:00;7;33,1;10;5,8;500
20.06.2017 2:00;7;32,8;10;5,8;500
20.06.2017;7;32,5;10;5,8;500
19.06.2017 22:00;7;32,7;10;5,8;600
19.06.2017 20:00;7;33,1;11;5,8;700
19.06.2017 18:00;7;33,3;11;5,9;700
19.06.2017 16:00;7;32,9;10;5,9;600
19.06.2017 14:00;7;32,9;10;5,9;600
19.06.2017 12:00;7;32,6;10;5,9;600
19.06.2017 10:00;7;32,6;10;5,9;600
19.06.2017 8:00;7;32,6;10;5,9;600
19.06.2017 6:00;7;32,9;11;5,9;600
19.06.2017 4:00;7;33,3;10;5,9;500
19.06.2017 2:00;7;33,4;10;5,9;500
19.06.2017;7;33,3;11;5,9;600
18.06.2017 22:00;7;33,1;11;5,8;500
18.06.2017 20:00;7;33;12;5,9;600
18.06.2017 18:00;7;33;12;5,8;600
18.06.2017 16:00;7;33;12;5,8;500
18.06.2017 14:00;7;33,1;12;5,8;500
18.06.2017 12:00;7;33;12;5,8;600
18.06.2017 10:00;7;32,8;12;5,8;600
18.06.2017 8:00;7;32,7;12;5,8;500
18.06.2017 6:00;7;32,9;12;5,8;500
18.06.2017 4:00;7;33;13;5,8;200
18.06.2017 2:00;7;33,3;13;5,9;500
18.06.2017;7;33,4;13;5,9;500
17.06.2017 22:00;7;33,4;14;5,9;600
17.06.2017 20:00;7;33,6;14;5,8;600
17.06.2017 18:00;7;33,6;14;5,8;600
17.06.2017 16:00;7;33,6;14;5,8;500
17.06.2017 14:00;7;33,8;17;5,9;500
17.06.2017 12:00;7;34,1;16;5,9;500
17.06.2017 10:00;7;33,9;15;5,9;600
17.06.2017 8:00;7;33,9;14;5,9;600
17.06.2017 6:00;7;34,2;15;5,9;500
17.06.2017 4:00;7;34,5;10;5,9;500
17.06.2017 2:00;7;34,5;10;5,9;500
17.06.2017;7;34,3;10;5,9;500
16.06.2017 22:00;7;33,7;10;5,9;700
16.06.2017 20:00;7;33,7;18;5,8;600
16.06.2017 18:00;7;33,3;19;5,8;500
16.06.2017 16:00;7;32,9;19;5,9;500
16.06.2017 14:00;7;32,7;20;5,8;700
16.06.2017 12:00;7;32,7;21;5,9;300
16.06.2017 10:00;7;33,2;20;5,9;100
16.06.2017 8:00;7;33,5;20;5,9;100
16.06.2017 6:00;7;33,7;20;5,9;100
16.06.2017 4:00;7;33,5;20;5,9;100
16.06.2017 2:00;7;33,3;20;5,9;100
16.06.2017;7;33,1;21;5,9;100
15.06.2017 22:00;7;33;24;5,8;100
15.06.2017 20:00;7;33;25;5,8;100
15.06.2017 18:00;7;32,9;24;5,9;100
15.06.2017 16:00;7;32,8;21;5,8;100
15.06.2017 14:00;7;32,7;24;5,8;100
15.06.2017 12:00;7;32,9;25;5,8;100
15.06.2017 10:00;7;33,2;24;5,8;100
15.06.2017 8:00;7;33,5;22;5,8;100
15.06.2017 6:00;7;33,4;20;5,9;100
15.06.2017 4:00;7;33,3;19;5,9;100
15.06.2017 2:00;7;33,1;19;5,9;100
15.06.2017;7;32,8;19;5,9;100
14.06.2017 22:00;7;32,8;20;5,8;200
14.06.2017 20:00;7;33,1;24;5,6;100
14.06.2017 18:00;7;33,4;20;5,7;100
14.06.2017 16:00;7;33,5;27;5,7;100
14.06.2017 14:00;7;33,4;24;5,8;100
14.06.2017 12:00;7;33,3;24;5,8;100
14.06.2017 10:00;7;33,6;23;5,8;100
14.06.2017 8:00;7;33,4;20;5,9;100
14.06.2017 6:00;7;33,3;20;5,9;100
14.06.2017 4:00;7;33,2;19;5,9;200
14.06.2017 2:00;7;33,1;17;5,9;200
14.06.2017;7;32,8;18;5,9;200
13.06.2017 22:00;7;32,7;19;5,9;200
13.06.2017 20:00;7;32,7;20;5,9;100
13.06.2017 18:00;7;32,8;19;5,9;100
13.06.2017 16:00;7;32,7;17;5,9;200
13.06.2017 14:00;7;32,8;17;5,9;200
13.06.2017 12:00;7;32,9;17;5,9;200
13.06.2017 10:00;7;33,3;17;5,9;200
13.06.2017 8:00;7;33,5;17;5,9;200
13.06.2017 6:00;7;33,5;17;5,9;200
13.06.2017 4:00;7;33,5;17;5,9;200
13.06.2017 2:00;7;33,4;17;5,9;200
13.06.2017;7;32,7;17;5,8;200
12.06.2017 22:00;7;32,7;17;5,8;200
12.06.2017 20:00;7;32,8;17;5,8;200
12.06.2017 18:00;7;32,9;17;5,8;200
12.06.2017 16:00;7;33;17;5,9;200
12.06.2017 14:00;7;33,1;18;5,9;200
12.06.2017 12:00;7;33,2;18;5,9;200
12.06.2017 10:00;7;32,8;18;5,9;100
12.06.2017 8:00;7;32,7;18;6;100
12.06.2017 6:00;7;33,1;17;6;100
12.06.2017 4:00;7;33,1;17;5,9;100
12.06.2017 2:00;7;33,1;17;5,8;200
12.06.2017;7;33,3;16;5,8;200
11.06.2017 22:00;7;33;16;5,7;300
11.06.2017 20:00;7;32,7;20;6;200
11.06.2017 18:00;7;33;22;5,8;200
11.06.2017 16:00;7;33,3;19;5,8;200
11.06.2017 14:00;7;32,9;10;5,9;200
11.06.2017 12:00;7;32,9;10;5,9;200
11.06.2017 10:00;7;32,9;10;5,8;300
11.06.2017 8:00;7;33,2;10;5,9;200
11.06.2017 6:00;7;33,5;12;5,9;200
11.06.2017 4:00;7;33,4;12;5,8;300
11.06.2017 2:00;7;33;12;5,8;300
11.06.2017;7;32,6;12;5,8;300
10.06.2017 22:00;7;32,6;15;5,8;300
10.06.2017 20:00;7;33,3;18;5,8;200
10.06.2017 18:00;7;33,2;18;5,9;200
10.06.2017 16:00;7;32,9;17;5,9;200
10.06.2017 14:00;7;32,7;16;5,9;200
10.06.2017 12:00;7;32,8;14;5,9;200
10.06.2017 10:00;7;33,3;12;5,9;300
10.06.2017 8:00;7;33,1;10;5,8;300
10.06.2017 6:00;7;32,7;8;6;100
10.06.2017 4:00;7;32,8;7;6;200
10.06.2017 2:00;7;33;7;6;200
10.06.2017;7;33,1;7;6;200
09.06.2017 22:00;7;32,9;8;6;200
09.06.2017 20:00;7;32,7;9;6;200
09.06.2017 18:00;7;32,7;11;6;200
09.06.2017 16:00;7;33,1;10;6;200
09.06.2017 14:00;7;33,2;11;6;200
09.06.2017 12:00;7;32,5;11;6;200
09.06.2017 10:00;7;32,7;10;6;200
09.06.2017 8:00;7;33,2;9;5,9;200
09.06.2017 6:00;7;33,6;12;5,9;200
09.06.2017 4:00;7;33,7;17;5,9;200
09.06.2017 2:00;7;33,5;17;5,9;300
09.06.2017;7;33,1;17;5,8;300
08.06.2017 22:00;8;32,9;18;5,9;200
08.06.2017 20:00;9;32,9;18;5,9;200
08.06.2017 18:00;7;32,6;17;5,9;200
08.06.2017 16:00;7;32,7;17;5,9;200
08.06.2017 14:00;7;33,1;17;5,9;200
08.06.2017 12:00;7;33,5;17;5,9;200
08.06.2017 10:00;7;33,3;17;5,9;200
08.06.2017 8:00;7;32,8;17;5,9;200
08.06.2017 6:00;7;32,8;19;5,9;300
08.06.2017 4:00;7;32,9;29;5,9;200
08.06.2017 2:00;7;33;28;5,8;300
08.06.2017;7;33,3;28;5,8;300
07.06.2017 22:00;7;33,4;28;5,8;300
07.06.2017 20:00;7;33,4;28;5,8;300
07.06.2017 18:00;7;33,1;28;5,9;200
07.06.2017 16:00;7;32,8;28;5,9;200
07.06.2017 14:00;7;33,4;28;5,9;500
07.06.2017 12:00;7;33,2;28;5,9;300
07.06.2017 10:00;7;33,6;28;6;200
07.06.2017 8:00;7;33,7;28;6;300
07.06.2017 6:00;7;33,8;24;5,9;500
07.06.2017 4:00;7;33,8;24;6;100
07.06.2017 2:00;7;33,4;28;6,1;200
07.06.2017;7;33,2;28;6;0
06.06.2017 22:00;7;33,1;27;5,9;800
06.06.2017 20:00;7;33;26;5,9;800
06.06.2017 18:00;7;32,7;27;5,9;800
06.06.2017 16:00;7;32,7;28;5,9;700
06.06.2017 14:00;7;32,9;28;5,9;700
06.06.2017 12:00;7;33;26;6;600
06.06.2017 10:00;7;33,2;26;6;700
06.06.2017 8:00;7;33,3;25;6;800
06.06.2017 6:00;7;33,3;23;5,9;800
06.06.2017 4:00;7;33,3;17;5,9;700
06.06.2017 2:00;7;33,4;17;5,9;600
06.06.2017;7;33,5;17;5,9;700
05.06.2017 22:00;7;32,9;17;5,9;800
05.06.2017 20:00;7;32,6;17;5,9;800
05.06.2017 18:00;7;32,9;16;5,9;700
05.06.2017 16:00;7;33;18;5,9;700
05.06.2017 14:00;7;33,3;18;5,9;700
05.06.2017 12:00;7;33,2;15;5,9;700
05.06.2017 10:00;7;32,7;16;5,9;700
05.06.2017 8:00;7;33;16;5,9;800
05.06.2017 6:00;7;33,3;17;5,9;800
05.06.2017 4:00;7;33,5;17;5,9;600
05.06.2017 2:00;7;33,1;17;5,9;600
05.06.2017;7;32,8;17;5,8;700
04.06.2017 22:00;7;33,1;17;5,9;800
04.06.2017 20:00;7;33,1;17;5,8;700
04.06.2017 18:00;7;33,1;17;5,9;700
04.06.2017 16:00;7;33,1;17;5,9;600
04.06.2017 14:00;7;33,4;18;5,9;600
04.06.2017 12:00;7;33,4;18;5,9;600
04.06.2017 10:00;7;33,5;17;5,9;600
04.06.2017 8:00;7;33,5;17;5,9;600
04.06.2017 6:00;7;33,6;17;5,9;600
04.06.2017 4:00;7;33,8;17;5,9;500
04.06.2017 2:00;7;33,9;17;5,9;500
04.06.2017;7;34;16;5,9;600
03.06.2017 22:00;7;34,1;17;5,8;600
03.06.2017 20:00;7;34;17;5,8;600
03.06.2017 18:00;8;33,9;18;5,8;600
03.06.2017 16:00;8;33,8;18;5,8;600
03.06.2017 14:00;8;33,6;18;5,9;600
03.06.2017 12:00;8;33,3;18;5,8;600
03.06.2017 10:00;8;33,3;18;5,8;600
03.06.2017 8:00;8;33,3;18;5,9;600
03.06.2017 6:00;8;33,3;17;5,8;500
03.06.2017 4:00;8;33,3;17;5,9;500
03.06.2017 2:00;8;33,3;18;5,9;500
03.06.2017;8;33,3;18;5,8;600
02.06.2017 22:00;8;33,4;18;5,7;600
02.06.2017 20:00;8;33,5;20;5,7;600
02.06.2017 18:00;7;33,7;19;5,8;500
02.06.2017 16:00;7;34;18;5,8;500
02.06.2017 14:00;7;34,1;18;5,8;600
02.06.2017 12:00;7;34;17;5,9;600
02.06.2017 10:00;7;33,9;17;5,9;600
02.06.2017 8:00;7;33,8;17;5,8;700
02.06.2017 6:00;7;33,7;18;5,8;700
02.06.2017 4:00;7;33,5;17;5,9;600
02.06.2017 2:00;7;33,3;17;5,9;600
02.06.2017;7;33,2;17;5,9;700
01.06.2017 22:00;7;33,2;18;5,9;800
01.06.2017 20:00;7;33,3;19;5,8;700
01.06.2017 18:00;7;33,3;20;5,9;700
01.06.2017 16:00;7;33,1;20;5,8;700
01.06.2017 14:00;7;33;20;5,7;700
01.06.2017 12:00;7;33,1;21;5,7;600
01.06.2017 10:00;7;33,2;19;5,8;600
01.06.2017 8:00;5;33,2;19;5,9;800
01.06.2017 6:00;5;33,3;18;5,8;700
01.06.2017 4:00;5;33,4;17;5,9;700
01.06.2017 2:00;5;33,6;17;5,9;700
01.06.2017;5;33,1;17;5,9;800
31.05.2017 22:00;5;33,1;17;5,8;700
31.05.2017 20:00;5;33,1;17;5,8;700
31.05.2017 18:00;5;33,3;18;5,9;700
31.05.2017 16:00;5;33,5;18;6;700
31.05.2017 14:00;5;33,7;17;6;700
31.05.2017 12:00;5;33,9;17;6;800
31.05.2017 10:00;5;33,4;17;5,9;800
31.05.2017 8:00;5;33,2;17;5,9;800
31.05.2017 6:00;5;33,5;18;5,9;800
31.05.2017 4:00;5;33,9;18;5,9;700
31.05.2017 2:00;5;33,9;18;5,9;700
31.05.2017;5;33,4;18;5,8;700
30.05.2017 22:00;5;33,1;19;5,9;800
30.05.2017 20:00;5;33,2;19;5,8;800
30.05.2017 18:00;5;33,6;19;5,8;700
30.05.2017 16:00;5;33,4;17;6;600
30.05.2017 14:00;5;33,2;17;6;700
30.05.2017 12:00;5;33,1;17;5,9;700
30.05.2017 10:00;5;33,4;17;5,9;700
30.05.2017 8:00;5;33,6;17;5,9;700
30.05.2017 6:00;5;33,9;17;5,9;700
30.05.2017 4:00;5;34;17;5,9;600
30.05.2017 2:00;5;33,5;18;5,9;600
30.05.2017;5;33,3;18;5,9;800
29.05.2017 22:00;5;33,5;18;5,8;800
29.05.2017 20:00;5;33,8;19;5,8;700
29.05.2017 18:00;5;34;18;5,8;600
29.05.2017 16:00;5;33,7;18;5,9;600
29.05.2017 14:00;5;33,4;18;5,9;700
29.05.2017 12:00;5;33,5;17;5,9;700
29.05.2017 10:00;5;34;16;5,9;700
29.05.2017 8:00;5;34,3;15;5,9;800
29.05.2017 6:00;5;34,2;15;5,9;800
29.05.2017 4:00;5;34,2;16;5,9;700
29.05.2017 2:00;5;34;16;5,9;700
29.05.2017;5;33,5;16;5,9;800
28.05.2017 22:00;5;33,1;16;5,9;900
28.05.2017 20:00;5;32,8;16;5,9;900
28.05.2017 18:00;5;32,6;16;5,9;800
28.05.2017 16:00;5;32,8;17;5,9;800
28.05.2017 14:00;5;32,9;17;5,9;800
28.05.2017 12:00;5;33;16;6;800
28.05.2017 10:00;5;32,9;17;5,9;900
28.05.2017 8:00;5;33,2;17;5,9;800
28.05.2017 6:00;5;33,7;17;5,9;700
28.05.2017 4:00;5;33,5;17;5,9;700
28.05.2017 2:00;5;33,2;17;5,8;900
28.05.2017;5;33,2;17;5,8;800
27.05.2017 22:00;5;33,2;17;5,8;800
27.05.2017 20:00;5;33,7;17;5,8;700
27.05.2017 18:00;5;33,5;17;5,8;700
27.05.2017 16:00;5;33,1;17;6;700
27.05.2017 14:00;5;33,3;17;6;400
27.05.2017 12:00;5;33,7;17;6;500
27.05.2017 10:00;5;34,1;17;6;300
27.05.2017 8:00;5;34,6;17;6;300
27.05.2017 6:00;5;34,6;17;6;500
27.05.2017 4:00;5;34,3;17;5,9;400
27.05.2017 2:00;5;34,1;18;5,8;1200
27.05.2017;5;33,8;17;5,8;1200
26.05.2017 22:00;5;33,8;17;5,8;1100
26.05.2017 20:00;5;33,6;17;5,9;1100
26.05.2017 18:00;5;33,6;17;5,8;1100
26.05.2017 16:00;6;33,7;17;5,8;1200
26.05.2017 14:00;5;33,7;17;5,8;1200
26.05.2017 12:00;5;33,8;17;5,9;1100
26.05.2017 10:00;5;33,8;17;5,9;1100
26.05.2017 8:00;5;33,8;17;5,9;1700
26.05.2017 6:00;5;33,5;17;5,8;1700
26.05.2017 4:00;5;33,4;17;5,7;1400
26.05.2017 2:00;5;33,6;16;5,7;1300
26.05.2017;5;33,9;17;5,7;1400
25.05.2017 22:00;5;33,9;18;5,7;1400
25.05.2017 20:00;5;33,8;18;5,8;1300
25.05.2017 18:00;5;33,4;18;5,7;1300
25.05.2017 16:00;5;33,1;19;5,8;1100
25.05.2017 14:00;5;32;18;5,9;1400
25.05.2017 12:00;5;33,3;18;5,9;1500
25.05.2017 10:00;5;33,1;17;5,9;1500
25.05.2017 8:00;5;33,1;17;5,9;1400
25.05.2017 6:00;5;33,4;17;5,9;1700
25.05.2017 4:00;5;33,7;16;5,9;1500
25.05.2017 2:00;5;34,2;17;6;1400
25.05.2017;5;33,8;16;5,9;1500
24.05.2017 22:00;5;33,2;17;5,9;1500
24.05.2017 20:00;5;33,5;17;5,9;1400
24.05.2017 18:00;5;33,8;17;5,9;1400
24.05.2017 16:00;5;33,9;17;5,9;1400
24.05.2017 14:00;5;34,1;16;5,9;1500
24.05.2017 12:00;5;34,2;17;5,9;1400
24.05.2017 10:00;5;34,4;16;5,9;1500
24.05.2017 8:00;5;34,3;17;5,9;1500
24.05.2017 6:00;5;34,3;17;5,9;1700
24.05.2017 4:00;5;34,3;17;5,9;1500
24.05.2017 2:00;5;34,3;17;5,9;1500
24.05.2017;5;34,1;17;5,9;1500
23.05.2017 22:00;5;33,4;17;5,8;1800
23.05.2017 20:00;5;33,3;17;5,8;1500
23.05.2017 18:00;5;33,5;17;5,8;1400
23.05.2017 16:00;5;33,7;17;5,9;1400
23.05.2017 14:00;7;33,8;10;5,9;1500
23.05.2017 12:00;5;33,7;17;5,9;1500
23.05.2017 10:00;5;33,8;16;6;1500
23.05.2017 8:00;5;34;17;6;1500
23.05.2017 6:00;5;34;17;5,9;1600
23.05.2017 4:00;5;33,8;18;5,9;1500
23.05.2017 2:00;5;33,7;18;5,9;1600
23.05.2017;5;33,6;17;5,8;1400
22.05.2017 22:00;5;33,5;17;5,8;1600
22.05.2017 20:00;5;33,5;18;5,8;1700
22.05.2017 18:00;5;33,6;18;5,9;1400
22.05.2017 16:00;5;33,4;16;5,9;1400
22.05.2017 14:00;5;33,5;16;6;1500
22.05.2017 12:00;5;33,6;16;5,9;1400
22.05.2017 10:00;5;33,7;16;5,9;1400
22.05.2017 8:00;5;33,7;16;5,9;1500
22.05.2017 6:00;5;33,7;16;5,9;1700
22.05.2017 4:00;5;33,5;16;5,9;1400
22.05.2017 2:00;5;33,3;17;5,9;1400
22.05.2017;5;33;17;5,9;1400
21.05.2017 22:00;5;32,9;17;5,8;1700
21.05.2017 20:00;5;33,6;17;5,8;1500
21.05.2017 18:00;4;33,8;17;5,9;1400
21.05.2017 16:00;4;33,5;17;5,9;1300
21.05.2017 14:00;4;33,2;18;5,9;1400
21.05.2017 12:00;4;33;16;5,9;1400
21.05.2017 10:00;4;33,5;17;5,9;1500
21.05.2017 8:00;4;33,8;17;5,9;1700
21.05.2017 6:00;5;33,5;18;5,8;1800
21.05.2017 4:00;5;33,3;17;5,8;1400
21.05.2017 2:00;5;33,6;16;5,9;1300
21.05.2017;5;33,9;18;5,9;1500
20.05.2017 22:00;5;33,7;16;5,9;1400
20.05.2017 20:00;5;33,3;18;5,9;1300
20.05.2017 18:00;5;33,5;18;5,9;1400
20.05.2017 16:00;5;33,7;18;5,8;1300
20.05.2017 14:00;5;33,9;17;5,8;1300
20.05.2017 12:00;5;33,7;17;5,9;1300
20.05.2017 10:00;4;33,8;18;5,9;1400
20.05.2017 8:00;4;33,5;18;5,9;1600
20.05.2017 6:00;4;33,3;17;5,7;1600
20.05.2017 4:00;4;33,8;17;5,9;1400
20.05.2017 2:00;4;34;17;5,9;1400
20.05.2017;4;33,6;17;5,9;1500
19.05.2017 22:00;4;33,1;18;5,7;1700
19.05.2017 20:00;4;33,6;18;5,8;1400
19.05.2017 18:00;4;34;18;5,9;1400
19.05.2017 16:00;4;34;18;5,9;1400
19.05.2017 14:00;4;33,6;18;5,9;1400
19.05.2017 12:00;4;33,3;19;5,9;1400
19.05.2017 10:00;4;33,6;18;5,9;1500
19.05.2017 8:00;4;33,7;17;5,9;1500
19.05.2017 6:00;4;33,7;17;5,9;1700
19.05.2017 4:00;4;34;18;5,8;1500
19.05.2017 2:00;4;34,2;17;5,9;1500
19.05.2017;4;34,1;17;5,9;1600
18.05.2017 22:00;4;34,2;17;5,7;1600
18.05.2017 20:00;4;34,4;18;5,8;1300
18.05.2017 18:00;4;34,6;17;5,8;1300
18.05.2017 16:00;6;34,7;15;5,8;1400
18.05.2017 14:00;6;34,4;17;5,8;1400
18.05.2017 12:00;6;34,2;17;5,9;1300
